x,y,utc,discipline,flight_id
926859.0206971403,6477298.27740107,1649940992.0,paragliders,20317667
926925.823703718,6477271.111291686,1649944832.0,paragliders,20317667
926910.9801144145,6477190.8855738705,1649944832.0,paragliders,20317667
926883.255401205,6477190.763124286,1650278656.0,paragliders,20318116
925972.5207591978,6476071.06506598,1650198400.0,paragliders,20318316
926058.1448274497,6476018.212146651,1651057152.0,paragliders,20319046
926903.8237159156,6477317.67603809,1651060608.0,paragliders,20319046
926897.8126814247,6477202.83215814,1651062016.0,paragliders,20319126
926603.1886143708,6476926.673868328,1651229700.8597078,paragliders,20319482
927283.8699543594,6478309.871029928,1651060352.0,paragliders,20319806
926939.3017706275,6477561.247258131,1651060480.0,paragliders,20319806
926589.2940416287,6476986.4640593985,1651494784.0,paragliders,20319823
926233.6502611276,6475344.010588203,1651493760.0,paragliders,20319905
926752.3388654094,6477123.753423929,1651494272.0,paragliders,20319912
926925.6190634844,6477307.67190147,1651491840.0,paragliders,20320211
929815.1435016968,6479329.789957268,1651502464.0,paragliders,20320342
927409.3345527815,6477496.809333351,1652183296.0,paragliders,20320514
