x,y,utc,discipline,flight_id
486349.47639047145,6186617.139829052,1317554688.0,paragliders,20109606
485342.4332291126,6186856.784128132,1317555456.0,paragliders,20109606
486253.0381275314,6186639.611876041,1317554048.0,paragliders,20109608
485852.8237768886,6189378.434862597,1317470592.0,paragliders,20109667
485650.22063929983,6189151.535190824,1317467904.0,paragliders,20109834
485754.7784371921,6188822.616627391,1336733056.0,paragliders,20114517
486309.0729601173,6187221.283671611,1338547328.0,paragliders,20115973
486212.9668663306,6187334.521109965,1338547328.0,paragliders,20115988
485337.9046718111,6189007.8523219535,1338553728.0,paragliders,20115988
486388.82153685496,6187098.505138063,1338898176.0,paragliders,20116325
486421.72285617405,6187119.194147635,1338898176.0,paragliders,20116325
486371.20653947676,6187143.173782228,1338898176.0,paragliders,20116325
489737.2182520952,6186542.019674249,1338899712.0,paragliders,20116325
486346.9109098771,6187201.308191549,1338547072.0,paragliders,20117046
485445.87170809583,6189176.569092307,1340543232.0,paragliders,20117145
485495.3513648833,6189120.117256563,1340543232.0,paragliders,20117155
485909.4956759465,6189597.236060213,1340626176.0,paragliders,20117430
485921.8809854798,6189592.307897469,1340626304.0,paragliders,20117457
489991.72302427294,6186494.6471086,1340627456.0,paragliders,20117457
486096.41965051903,6189491.7528022025,1343217280.0,paragliders,20119342
485554.48378702305,6189408.966092055,1344432768.0,paragliders,20119620
485670.2440348196,6189279.059449293,1344516608.0,paragliders,20119697
485689.3846392943,6188911.697266763,1344517120.0,paragliders,20119697
485588.5357614505,6189284.418874693,1344518770.9034748,paragliders,20119697
485605.5224914837,6188684.995857602,1344514448.6878664,paragliders,20119755
