discipline,statistic,days,offset_days,seed,archive_blocks,contributing_blocks,cohort_flights,flights_per_block_median,flights_per_block_p95,largest_block_fraction,size_balance_index,point,se,se_monte_carlo,low,high,valid_replicates,invalid_replicates,se_ratio
hang,msd_10000,32,10,20260919,209,157,2326,9.0,50.599999999999966,0.037403267411865865,68.1171908443079,2121003932.6302104,86573054.48619975,2383862.3287190027,1986971785.5900066,2268669759.114784,1000,0,1.0964326059790177
hang,hurst,32,10,20260919,209,157,2326,9.0,50.599999999999966,0.037403267411865865,68.1171908443079,0.8518430396421116,0.001806397333584082,4.632731413286154e-05,0.8488904934176968,0.8548576169704825,1000,0,1.1246828027199196
hang,msd_100,32,21,20260918,204,154,2326,9.0,52.349999999999994,0.03353396388650043,69.23469492219492,1542699.114874741,26761.79326819073,613.025728637461,1498407.0217980463,1589162.5730908294,1000,0,1.722470295724922
hang,msd_1000,32,21,20260918,204,154,2326,9.0,52.349999999999994,0.03353396388650043,69.23469492219492,86537905.27886842,1702448.5506611054,39757.834105615606,83819651.94933489,89451706.14330581,1000,0,1.516845773492489
hang,msd_10000,32,21,20260918,204,154,2326,9.0,52.349999999999994,0.03353396388650043,69.23469492219492,2121003932.6302104,87258820.69520126,1913965.7829515934,1984002573.9302332,2270584295.674616,1000,0,1.1051177151748326
hang,hurst,32,21,20260918,204,154,2326,9.0,52.349999999999994,0.03353396388650043,69.23469492219492,0.8518430396421116,0.0017983136638277796,3.847870506756583e-05,0.8490080246530545,0.8548921593862127,1000,0,1.119649821222022
hang,msd_100,32,21,20260919,204,154,2326,9.0,52.349999999999994,0.03353396388650043,69.23469492219492,1542699.114874741,26967.58931329744,585.9608783640402,1498377.847925338,1586603.2160648666,1000,0,1.7357159542322431
hang,msd_1000,32,21,20260919,204,154,2326,9.0,52.349999999999994,0.03353396388650043,69.23469492219492,86537905.27886842,1742555.030820375,39307.825389751924,83694836.6588754,89494319.19135667,1000,0,1.5525798019279589
hang,msd_10000,32,21,20260919,204,154,2326,9.0,52.349999999999994,0.03353396388650043,69.23469492219492,2121003932.6302104,89209246.48459911,2059291.7375518626,1987577918.466599,2277548620.589602,1000,0,1.1298195169505694
hang,hurst,32,21,20260919,204,154,2326,9.0,52.349999999999994,0.03353396388650043,69.23469492219492,0.8518430396421116,0.0018494009733923931,4.224089304663657e-05,0.8490743512518762,0.8549503743365844,1000,0,1.1514573407728557
hang,msd_100,64,0,20260918,117,94,2326,15.0,87.04999999999987,0.055460017196904556,41.0846711115836,1542699.114874741,29950.494743217518,653.2128083737131,1495678.0156827408,1591932.3054297129,1000,0,1.9277048073895888
hang,msd_1000,64,0,20260918,117,94,2326,15.0,87.04999999999987,0.055460017196904556,41.0846711115836,86537905.27886845,1842131.3129857134,40396.218154188544,83712891.6376689,89680649.7279136,1000,0,1.641300170413653
hang,msd_10000,64,0,20260918,117,94,2326,15.0,87.04999999999987,0.055460017196904556,41.0846711115836,2121003932.6302094,79751561.56410412,1864931.0619505413,2002302980.2375517,2254409717.617538,1000,0,1.0100395902118198
hang,hurst,64,0,20260918,117,94,2326,15.0,87.04999999999987,0.055460017196904556,41.0846711115836,0.8518430396421116,0.0018289527813586724,4.550031583328082e-05,0.8490069904769411,0.8549084975359081,1000,0,1.138726072020698
hang,msd_100,64,0,20260919,117,94,2326,15.0,87.04999999999987,0.055460017196904556,41.0846711115836,1542699.114874741,30543.608002134293,724.0658237244575,1495338.1116342454,1595411.947928119,1000,0,1.9658793781385175
hang,msd_1000,64,0,20260919,117,94,2326,15.0,87.04999999999987,0.055460017196904556,41.0846711115836,86537905.27886845,1879458.4514938171,45675.212264972695,83622042.80902019,89768023.345943,1000,0,1.6745578640224255
hang,msd_10000,64,0,20260919,117,94,2326,15.0,87.04999999999987,0.055460017196904556,41.0846711115836,2121003932.6302094,78609368.53186621,1785082.9803543736,1987454200.3400044,2246012262.8470645,1000,0,0.9955739150626621
hang,hurst,64,0,20260919,117,94,2326,15.0,87.04999999999987,0.055460017196904556,41.0846711115836,0.8518430396421116,0.0017496078486730043,3.660241453995818e-05,0.8488303594666601,0.8546933321611797,1000,0,1.0893250462245165
hang,msd_100,64,21,20260918,119,94,2326,11.5,76.49999999999994,0.05331040412725709,41.105897369660674,1542699.114874741,31831.457835616853,771.513985221842,1493936.9502537088,1597098.1052490782,1000,0,2.0487693048821285
hang,msd_1000,64,21,20260918,119,94,2326,11.5,76.49999999999994,0.05331040412725709,41.105897369660674,86537905.27886845,1992641.4944018826,47521.26185925716,83568431.05133604,90147002.45977527,1000,0,1.7754015695191054
hang,msd_10000,64,21,20260918,119,94,2326,11.5,76.49999999999994,0.05331040412725709,41.105897369660674,2121003932.63021,86405177.0287694,2062845.6528511,1993813489.661431,2266624255.353037,1000,0,1.0943064673181155
hang,hurst,64,21,20260918,119,94,2326,11.5,76.49999999999994,0.05331040412725709,41.105897369660674,0.8518430396421116,0.0018474704151481805,4.1997743045392405e-05,0.8489481348288377,0.855030302023886,1000,0,1.150255354024676
hang,msd_100,64,21,20260919,119,94,2326,11.5,76.49999999999994,0.05331040412725709,41.105897369660674,1542699.114874741,31224.037535119172,709.6950292337366,1492512.5028592332,1599119.7890004045,1000,0,2.009673889483671
hang,msd_1000,64,21,20260919,119,94,2326,11.5,76.49999999999994,0.05331040412725709,41.105897369660674,86537905.27886845,1927946.6896330176,42526.668473010846,83505935.75548555,89898978.01099272,1000,0,1.7177598621427108
hang,msd_10000,64,21,20260919,119,94,2326,11.5,76.49999999999994,0.05331040412725709,41.105897369660674,2121003932.63021,88235211.334517,2077386.2081699518,1984648276.0195074,2270130337.3625684,1000,0,1.1174835319924559
hang,hurst,64,21,20260919,119,94,2326,11.5,76.49999999999994,0.05331040412725709,41.105897369660674,0.8518430396421116,0.0019478561041602674,4.6338510344679205e-05,0.8486597518386579,0.8550407183261954,1000,0,1.2127565856042615
hang,msd_100,64,42,20260918,115,94,2326,15.0,80.0,0.049011177987962166,43.1022131578528,1542699.1148747404,30166.158724834295,675.621437108275,1493111.700787686,1597409.4734913157,1000,0,1.9415855962616186
hang,msd_1000,64,42,20260918,115,94,2326,15.0,80.0,0.049011177987962166,43.1022131578528,86537905.27886848,1842280.0863170517,41513.68304227369,83649142.50764427,89730599.81188756,1000,0,1.6414327243159492
hang,msd_10000,64,42,20260918,115,94,2326,15.0,80.0,0.049011177987962166,43.1022131578528,2121003932.6302104,88156434.4632847,1998159.4617760377,1986319667.8221786,2268591351.8786616,1000,0,1.1164858366849642
hang,hurst,64,42,20260918,115,94,2326,15.0,80.0,0.049011177987962166,43.1022131578528,0.8518430396421116,0.0019443900133289632,4.530772973061016e-05,0.8488852101155882,0.8550852851140606,1000,0,1.2105985594169117
hang,msd_100,64,42,20260919,115,94,2326,15.0,80.0,0.049011177987962166,43.1022131578528,1542699.1148747404,31118.261562061383,707.8437103488226,1492061.4858367457,1594531.0734907354,1000,0,2.002865826594627
hang,msd_1000,64,42,20260919,115,94,2326,15.0,80.0,0.049011177987962166,43.1022131578528,86537905.27886848,1900679.8587058824,43043.834160396866,83526843.9044946,89789357.46464205,1000,0,1.693465690531887
hang,msd_10000,64,42,20260919,115,94,2326,15.0,80.0,0.049011177987962166,43.1022131578528,2121003932.6302104,88222964.95108716,1941438.5522979365,1975895618.9646242,2271305570.4639397,1000,0,1.1173284336864358
hang,hurst,64,42,20260919,115,94,2326,15.0,80.0,0.049011177987962166,43.1022131578528,0.8518430396421116,0.0019485741858165614,4.358507793868384e-05,0.8486690870270274,0.8550894029717583,1000,0,1.21320367112347
hang,msd_100,0,0,archived,4264,1768,2326,1.0,3.0,0.005588993981083405,1230.7270245677887,1542699.1148747394,15536.86779656639,316.0743808036249,1517909.4996335255,1569031.5973930594,1000,0,1.0
hang,msd_1000,0,0,archived,4264,1768,2326,1.0,3.0,0.005588993981083405,1230.7270245677887,86537905.27886862,1122361.0075672176,23263.15752933741,84787687.93525508,88410970.14159966,1000,0,1.0
hang,msd_10000,0,0,archived,4264,1768,2326,1.0,3.0,0.005588993981083405,1230.7270245677887,2121003932.6302078,78958847.0956659,1860529.3830530075,1995400307.6070714,2258420486.6360183,1000,0,1.0
hang,hurst,0,0,archived,4264,1768,2326,1.0,3.0,0.005588993981083405,1230.7270245677887,0.8518430396421116,0.001606139374777948,3.707269815677379e-05,0.8491487385657572,0.8545092040692838,1000,0,1.0
